STATE,COUNTY,COUNTYFIPS,NRI_ID,POPULATION,AREA,RISK_RATNG,TOWERCOUNT,POP_DENS,TOWER_DENS
South Dakota,FALL RIVER,47,C46047,6903,1766.82216789,1.0,11,3.9070145968588346,0.6225867096254842
South Dakota,FAULK,49,C46049,2125,1016.04689862,1.0,12,2.0914388921280955,1.1810478449664539
South Dakota,GREGORY,53,C46053,3989,1064.15720892,1.0,12,3.7485062982831145,1.1276529350563393
South Dakota,HAAKON,55,C46055,1867,1845.37567695,1.0,11,1.0117181142680607,0.5960845879458312
South Dakota,HAMLIN,57,C46057,6164,543.5034477600001,1.0,2,11.34123440321191,0.367982946243086
South Dakota,HAND,59,C46059,3140,1454.75724576,1.0,2,2.1584357178159914,0.13747998202649625
South Dakota,HANSON,61,C46061,3461,439.75075521,1.0,5,7.870367381966684,1.1370077119281543
South Dakota,HUTCHINSON,67,C46067,7420,822.64216593,2.0,8,9.019717572599335,0.9724762881508718
Texas,HUTCHINSON,233,C48233,20595,903.98710545,2.0,8,22.782404611565692,0.8849683752975264
South Dakota,KINGSBURY,77,C46077,5183,872.48408637,1.0,1,5.940509495782381,0.11461527099715185
South Dakota,LYMAN,85,C46085,3715,1724.11158465,1.0,9,2.1547329262648374,0.522007976753258
South Dakota,MCCOOK,87,C46087,5682,582.6914324400001,2.0,5,9.751301775979137,0.8580870974990441
South Dakota,MINER,97,C46097,2298,577.6960924800001,1.0,1,3.9778700772146163,0.17310139587530968
South Dakota,MINNEHAHA,99,C46099,196891,822.07719321,3.0,14,239.50427238005628,1.703003089689619
South Dakota,MOODY,101,C46101,6336,526.06174062,2.0,3,12.044213655478133,0.5702752677783206
South Dakota,ROBERTS,109,C46109,10217,1147.24364547,2.0,9,8.905693259093471,0.7844889824003254
Texas,ROBERTS,393,C48393,826,933.52166232,1.0,9,0.8848214597904608,0.9640911789484439
South Dakota,SANBORN,111,C46111,2329,576.2099460000001,1.0,8,4.041929536565132,1.3883828378068293
South Dakota,SPINK,115,C46115,6353,1524.98154315,2.0,8,4.165952059247386,0.5245965130486241
South Dakota,STANLEY,117,C46117,2972,1532.48331951,1.0,9,1.939335953718749,0.5872820855810478
South Dakota,SULLY,119,C46119,1446,1080.99680988,1.0,3,1.3376542713021684,0.27752163305024236
South Dakota,TRIPP,123,C46123,5612,1633.91287644,1.0,5,3.4346996592789765,0.3060138684318403
South Dakota,WALWORTH,129,C46129,5315,752.1499089,1.0,12,7.066410481619351,1.5954266374305215
Wisconsin,WALWORTH,127,C55127,106413,582.417186,2.0,12,182.7092375670384,2.060378760869876
South Dakota,YANKTON,135,C46135,23308,537.6345748800001,2.0,2,43.352866591964144,0.37199988494906594
South Dakota,ZIEBACH,137,C46137,2413,1990.49004804,1.0,1,1.2122642875688014,0.050238884689962765
Tennessee,BLEDSOE,7,C47007,14876,410.99453343,1.0,2,36.19512862093495,0.48662447729140834
Tennessee,CANNON,15,C47015,14490,268.37792397000004,1.0,2,53.99102797150979,0.7452177773845382
Tennessee,CHEATHAM,21,C47021,41046,310.167702,1.0,2,132.33486186772598,0.6448124634201919
Tennessee,COCKE,29,C47029,35951,447.53172633,1.0,4,80.33173490250057,0.8937913816305592
Tennessee,CROCKETT,33,C47033,13873,268.42165467,2.0,20,51.68360956963622,7.450963680478082
Texas,CROCKETT,105,C48105,3087,2835.6854721,1.0,20,1.0886256710670688,0.7052968390457199
Tennessee,DICKSON,43,C47043,54292,496.28018076,2.0,12,109.39788068275789,2.4179889637388468
Tennessee,DYER,45,C47045,36762,531.5005527000001,3.0,4,69.1664379524172,0.752586235269215
Tennessee,GILES,55,C47055,30337,617.3495136900001,2.0,10,49.14072065704035,1.6198279545452863
Virginia,GILES,71,C51071,16775,365.21144478,1.0,10,45.93229549557272,2.738139820898523
Tennessee,HAMBLEN,63,C47063,64438,177.57810252,1.0,1,362.87131738409346,0.563132495397271
Tennessee,HARDEMAN,69,C47069,23479,677.1486512700001,2.0,16,34.67333200171759,2.3628489800565675
Texas,HARDEMAN,197,C48197,3547,703.90563633,1.0,16,5.039027700492969,2.273031948347547
Tennessee,LOUDON,105,C47105,54818,249.86573274,1.0,4,219.38982748403262,1.6008597722210414
Tennessee,MCMINN,107,C47107,53193,436.54177281000005,2.0,4,121.85088189292634,0.9162926091247069
Tennessee,MCNAIRY,109,C47109,25792,569.30185572,2.0,7,45.3046125545835,1.2295761782028711
Tennessee,MAURY,119,C47119,100910,621.7927333800001,2.0,8,162.288805550145,1.2866023628987813
Tennessee,OBION,131,C47131,30777,561.05293725,2.0,6,54.85578624871552,1.0694178038544793
Tennessee,RHEA,143,C47143,32839,339.87747261000004,2.0,6,96.62011355981171,1.7653420669291704
Tennessee,ROANE,145,C47145,53371,398.96433252,1.0,8,133.77386309921457,2.0051917797937393
West Virginia,ROANE,87,C54087,14013,488.60254404000005,1.0,8,28.679752430541598,1.6373226250219994
Tennessee,SEQUATCHIE,153,C47153,15811,268.72917357,1.0,6,58.83618734041716,2.2327311621181645
Tennessee,TROUSDALE,169,C47169,11606,117.82067505,1.0,2,98.50563150376382,1.697494942336099
Tennessee,WEAKLEY,183,C47183,32891,587.65781529,2.0,3,55.96964618562726,0.5105011661453948
Texas,ANDREWS,3,C48003,18585,1516.24484622,1.0,13,12.257255182982105,0.8573813149247639
Texas,ANGELINA,5,C48005,86270,873.50675217,2.0,12,98.76283129544753,1.3737730097894638
Texas,ARANSAS,7,C48007,23703,533.28404259,3.0,7,44.44723281964648,1.3126213126504045
Texas,ARCHER,9,C48009,8555,934.93759008,1.0,3,9.150343392726324,0.320877033058784
Texas,ATASCOSA,13,C48013,48813,1233.80100753,2.0,18,39.56310596448682,1.4589062490745555
Texas,AUSTIN,15,C48015,30013,663.0047154900001,2.0,10,45.26815465832487,1.5082848984881507
Texas,BAILEY,17,C48017,6899,836.0127601800002,2.0,2,8.252266387075947,0.23923079829180885
Texas,BANDERA,19,C48019,20828,805.72257051,2.0,8,25.850088805153437,0.9928975919014186
Texas,BASTROP,21,C48021,97097,904.60883448,2.0,6,107.33589624493847,0.6632701087259449
Texas,BAYLOR,23,C48023,3465,910.16469375,1.0,1,3.807003308075748,0.10987022534129143
Texas,BEE,25,C48025,30948,889.22179944,2.0,15,34.80346525410189,1.686868226740107
Texas,BEXAR,29,C48029,2007298,1268.75401029,4.0,28,1582.1017972910213,2.2068895761440803
Texas,BLANCO,31,C48031,11332,720.62908944,1.0,8,15.725149270349442,1.1101411415707336
Texas,BORDEN,33,C48033,627,915.19883442,1.0,4,0.6850970263717132,0.43706349369806274
Texas,BOSQUE,35,C48035,18211,1012.66395555,1.0,12,17.98326078477752,1.1849932975527442
Texas,BOWIE,37,C48037,92789,932.24337219,2.0,9,99.53302192111346,0.9654131387233629
Texas,BRAZORIA,39,C48039,371474,1624.91000607,4.0,23,228.61204535163478,1.415463004971438
Texas,BRAZOS,41,C48041,233555,597.2074648800001,3.0,20,391.0785007466867,3.3489199610086424
Texas,BREWSTER,43,C48043,9511,6254.794168740001,2.0,7,1.5205936028292912,0.11191415434554768
Texas,BRISCOE,45,C48045,1430,910.6732947,1.0,6,1.5702667557316259,0.6588531842230598
Texas,BURLESON,51,C48051,17632,683.69298855,1.0,11,25.789353255464214,1.6089092888504217
Texas,BURNET,53,C48053,48986,1032.08898624,2.0,12,47.46296167587326,1.1626904423926818
Texas,CALLAHAN,59,C48059,13697,910.36218975,1.0,9,15.045660017757784,0.9886175086502158
Texas,CAMP,63,C48063,12446,205.28497821,2.0,2,60.62791397852861,0.9742554070147615
Texas,CARSON,65,C48065,5799,933.43529409,2.0,5,6.212535605538044,0.5356557687134027
Texas,CASTRO,69,C48069,7365,908.3715447300002,1.0,3,8.107915800234732,0.33026133605844127
Texas,CHILDRESS,75,C48075,6414,720.92095959,3.0,2,8.896953146774578,0.2774229231922226
Texas,COCHRAN,79,C48079,2539,782.99633022,1.0,5,3.242671647371083,0.6385725969616154
Texas,COKE,81,C48081,3276,937.3591617,1.0,7,3.494925033920432,0.7467788534018017
Texas,COLEMAN,83,C48083,7673,1294.36966113,1.0,10,5.927981959420604,0.7725768225492772
Texas,COLLIN,85,C48085,1063649,894.81205047,4.0,16,1188.6842599418708,1.788084994116474
Texas,COLLINGSWORTH,87,C48087,2652,928.60135758,1.0,3,2.855907950545428,0.32306651024269545
Texas,COMAL,91,C48091,161300,580.68582468,3.0,16,277.77499147475834,2.755362593673982
Texas,CONCHO,95,C48095,2289,1003.7250717,1.0,2,2.280504955528451,0.1992577505922631
Texas,COOKE,97,C48097,41622,907.57259268,3.0,7,45.86079431629053,0.7712881654270187
Texas,CORYELL,99,C48099,82841,1067.48546853,2.0,16,77.60386669626303,1.4988494430779546
Texas,COTTLE,101,C48101,1367,910.71736431,1.0,3,1.5010145337853529,0.3294106511599165
Texas,CRANE,103,C48103,4675,793.65611013,1.0,7,5.890460541196162,0.8819940917299065
Texas,CROSBY,107,C48107,5131,910.79702454,1.0,3,5.633527407043762,0.32938184020914607
Texas,CULBERSON,109,C48109,2188,3850.85831832,1.0,7,0.5681850172442986,0.18177765633958368
Texas,DALLAM,111,C48111,7070,1520.32750779,1.0,9,4.6503138065805265,0.5919777122945508
Texas,DEAF SMITH,117,C48117,18563,1513.46407953,2.0,15,12.265239889779652,0.9911037997451639
Texas,DENTON,121,C48121,906057,961.26815967,4.0,8,942.5642479524612,0.8322339525680713
Texas,DEWITT,123,C48123,19811,919.68157476,3.0,10,21.54115135466303,1.0873328632912536
Texas,DIMMIT,127,C48127,8588,1347.98504178,1.0,4,6.370990577654806,0.2967391978413975
Texas,DONLEY,129,C48129,3257,942.46540206,1.0,6,3.4558297767546593,0.6366281443207846
Texas,EASTLAND,133,C48133,17645,941.3223651,2.0,10,18.74490679728566,1.062335324300689
Texas,ECTOR,135,C48135,165100,910.92199809,3.0,12,181.24493682903457,1.3173466032395
Texas,ERATH,143,C48143,42536,1100.80871121,2.0,6,38.64068258802637,0.5450538262369716
Texas,FALLS,145,C48145,16926,781.68329928,1.0,5,21.653270596404393,0.6396452379890226
Texas,FISHER,151,C48151,3647,910.85692737,1.0,5,4.003921900808631,0.5489336304919977
Texas,FOARD,155,C48155,1095,714.82841508,1.0,1,1.5318361398342748,0.1398937114003904
Texas,FORT BEND,157,C48157,822581,894.1871296800001,4.0,15,919.9204201187446,1.6775012189414986
Texas,FREESTONE,161,C48161,19384,900.9970433100002,1.0,12,21.513944073322197,1.3318578666934913
Texas,FRIO,163,C48163,18315,1145.79937875,1.0,2,15.984473669361378,0.17455062702005328
Texas,GAINES,165,C48165,21570,1518.02251107,2.0,11,14.209275450596628,0.724626935357269
Texas,GALVESTON,167,C48167,350477,882.7094952000001,4.0,23,397.046822205748,2.605613752323891
Texas,GARZA,169,C48169,5779,905.24708274,1.0,7,6.383892431343866,0.773269545239783
Texas,GLASSCOCK,173,C48173,1102,910.18132764,1.0,11,1.2107477560074373,1.2085503916589664
Texas,GONZALES,177,C48177,19595,1080.65448972,3.0,15,18.132530042120226,1.3880477194784557
Texas,GREGG,183,C48183,124154,278.56085790000003,3.0,8,445.6979380949845,2.8719038490583277
Texas,GRIMES,185,C48185,29203,809.69389332,2.0,12,36.06671637383666,1.4820415590385916
Texas,HANSFORD,195,C48195,5283,929.69954493,1.0,4,5.682481000243765,0.4302465266131944
Texas,HARTLEY,205,C48205,5380,1477.88888949,2.0,5,3.640327793421985,0.338320426897954
Texas,HAYS,209,C48209,240800,685.6541339700001,3.0,22,351.19747416346195,3.2086147971744867
Texas,HEMPHILL,211,C48211,3382,921.36548595,2.0,2,3.6706389066797884,0.21706912517325774
Texas,HOCKLEY,219,C48219,21365,917.7363312,2.0,7,23.280107012941148,0.7627463098085093
Texas,HOOD,221,C48221,61567,441.22951197,2.0,12,139.5350907628909,2.719673021512646
Texas,HUDSPETH,229,C48229,3194,4617.52015998,1.0,10,0.6917132766809261,0.21656646107730934
Texas,HUNT,231,C48231,99916,890.92712358,3.0,7,112.14834227799568,0.7856983825873431
Texas,IRION,235,C48235,1511,1062.22830168,1.0,4,1.4224813984058147,0.37656688243701253
Texas,JACK,237,C48237,8459,929.41301271,1.0,7,9.10144347488216,0.75316354562212
Texas,JIM HOGG,247,C48247,4819,1147.67924466,1.0,6,4.198908381781905,0.5227941541957135
Texas,JIM WELLS,249,C48249,38813,877.31231133,3.0,5,44.24080170624727,0.5699224706444653
Texas,KARNES,255,C48255,14673,761.15519727,2.0,4,19.27727755473124,0.5255170055130168
Texas,KAUFMAN,257,C48257,145255,815.77278393,2.0,16,178.058158915564,1.9613304482799383
Texas,KENEDY,261,C48261,345,1965.43820967,1.0,3,0.17553337383113457,0.15263771637489965
Texas,KERR,265,C48265,52529,1118.46125313,2.0,8,46.965417758548405,0.7152684080572393
Texas,KIMBLE,267,C48267,4271,1263.80652372,1.0,7,3.379472980902457,0.5538822492698946
Texas,KING,269,C48269,262,922.5632750100002,1.0,19,0.28399136091468635,2.0594793348774965
Washington,KING,33,C53033,2268178,2330.7477815700004,5.0,19,973.1546321464895,0.8151890200320829
Texas,KINNEY,271,C48271,3126,1378.90372386,1.0,2,2.267018317456791,0.14504275863447158
Texas,KLEBERG,273,C48273,30907,1101.20950017,3.0,10,28.066412426725986,0.9080924200577859
Texas,LAMB,279,C48279,13016,1027.98982767,2.0,5,12.66160388911779,0.48638613587576024
Texas,LAMPASAS,281,C48281,21627,720.79407816,1.0,13,30.0044085478728,1.8035664267921876
Texas,LA SALLE,283,C48283,6631,1509.3192995400002,1.0,20,4.393371238293282,1.3251006600190867
Texas,LAVACA,285,C48285,20309,980.23281096,2.0,5,20.718547443958943,0.5100829052134261
Texas,LIPSCOMB,295,C48295,3059,941.74134015,1.0,4,3.2482379923055773,0.4247450790853975
Texas,LIVE OAK,297,C48297,11305,1089.76948353,1.0,5,10.373753505540137,0.4588126274011559
Texas,LLANO,299,C48299,21199,975.60706347,2.0,1,21.7290349709034,0.10250028289496389
Texas,LOVING,301,C48301,64,683.3623758,1.0,1,0.09365455615708482,0.14633524399544504
Texas,LUBBOCK,303,C48303,309719,909.7953329400002,4.0,22,340.42711452381735,2.418126275599489
Texas,LYNN,305,C48305,5545,902.49688035,1.0,14,6.144065559372989,1.5512518995711784
Texas,MCCULLOCH,307,C48307,7611,1084.27009275,1.0,2,7.019468719916881,0.1844558854268002
Texas,MCLENNAN,309,C48309,260302,1070.94646971,3.0,20,243.05790005590737,1.867506973099764
Texas,MCMULLEN,311,C48311,600,1168.46015949,1.0,3,0.5134963268768044,0.2567481634384022
Texas,MATAGORDA,321,C48321,36214,1628.79132312,3.0,14,22.233664611271973,0.8595330661009765
Texas,MAVERICK,323,C48323,57872,1304.81955396,2.0,6,44.352492897860195,0.4598336974480944
Texas,MILAM,331,C48331,24623,1031.23052487,2.0,10,23.877299407040002,0.9697152827454008
Texas,MONTAGUE,337,C48337,19947,947.7475683,2.0,11,21.046743528743065,1.1606466075909847
Texas,MOTLEY,345,C48345,1063,999.8071356,1.0,3,1.0632050544048948,0.3000578704811556
Texas,NACOGDOCHES,347,C48347,64450,990.8722562700002,3.0,5,65.04370224534593,0.5046059134627303
Texas,NAVARRO,349,C48349,52568,1096.96536846,3.0,16,47.92129406400385,1.4585692912495465
Texas,NOLAN,353,C48353,14710,923.17442139,2.0,9,15.934150317825672,0.9748970282830118
Texas,NUECES,355,C48355,352623,1177.20942534,4.0,34,299.5414345227111,2.8881861857485696
Texas,OCHILTREE,357,C48357,10012,927.46829799,2.0,4,10.794978137471551,0.43128158759374957
Texas,PALO PINTO,363,C48363,28396,995.45738799,2.0,15,28.52558064523125,1.506845012249855
Texas,PARKER,367,C48367,148033,919.28230563,3.0,12,161.03105552385284,1.30536614557986
Texas,PARMER,369,C48369,9859,894.14048529,2.0,6,11.02623151752534,0.6710354914814082
Texas,PECOS,371,C48371,15175,4812.914812290001,1.0,25,3.152974983319866,0.5194357468401756
Texas,PRESIDIO,377,C48377,6114,3894.86394726,1.0,2,1.5697595815384364,0.05134967554918012
Texas,RAINS,379,C48379,12154,261.44061762,1.0,1,46.4885682670229,0.3824960364244109
Texas,RANDALL,381,C48381,140728,931.7538516,3.0,12,151.03559782269002,1.2878937907682055
Texas,REAGAN,383,C48383,3366,1187.87831565,1.0,3,2.8336235754570067,0.25255112080721986
Texas,REAL,385,C48385,2757,707.1320638200001,1.0,2,3.8988473880061423,0.2828325997828177
Texas,REEVES,389,C48389,14701,2668.74308649,1.0,13,5.508585698796183,0.4871206998459314
Texas,REFUGIO,391,C48391,6741,826.50138324,2.0,12,8.156066204722302,1.451903196212248
Texas,RUNNELS,399,C48399,9874,1067.76700329,1.0,6,9.247335766675937,0.5619203423137089
Texas,RUSK,401,C48401,52076,948.04336107,2.0,18,54.92997698040407,1.8986473339873902
Wisconsin,RUSK,107,C55107,14175,940.25332128,1.0,18,15.075724466150326,1.9143777099873431
Texas,SAN AUGUSTINE,405,C48405,7902,598.27756989,1.0,1,13.207916187552996,0.16714649693182732
Texas,SAN JACINTO,407,C48407,27373,634.24978539,2.0,6,43.158075304934236,0.9459995317634363
Texas,SAN PATRICIO,409,C48409,68653,715.0916487000001,3.0,35,96.00587578502369,4.894477520976256
Texas,SAN SABA,411,C48411,5728,1150.01147586,1.0,5,4.980819861572681,0.43477827003951475
Texas,SCHLEICHER,413,C48413,2448,1323.90705291,1.0,5,1.8490724062684003,0.3776700176201798
Texas,SCURRY,415,C48415,16902,916.70569809,2.0,12,18.437760379602878,1.3090351707208292
Texas,SHACKELFORD,417,C48417,3100,924.79041057,1.0,9,3.352110883253317,0.9731934822348338
Texas,SOMERVELL,425,C48425,9202,193.8009021,1.0,8,47.481719126631454,4.127947761498062
Texas,STARR,427,C48427,65565,1241.51258751,3.0,17,52.81058014200109,1.3692974337131376
Texas,STERLING,431,C48431,1371,932.83718619,1.0,6,1.4697098489390141,0.6431990586166364
Texas,STONEWALL,433,C48433,1245,929.53227393,1.0,7,1.3393832951450129,0.7530669129329389
Texas,SUTTON,435,C48435,3362,1469.11121799,1.0,13,2.288458463069802,0.8848887572845754
Texas,SWISHER,437,C48437,6962,909.78447027,2.0,7,7.652361880758265,0.7694130015126094
Texas,TERRY,445,C48445,11818,899.93558811,1.0,6,13.132050955801821,0.6667143825927477
Texas,THROCKMORTON,447,C48447,1440,924.7233957,1.0,7,1.557222415585089,0.756983118687196
Texas,TITUS,449,C48449,31242,429.94046355,2.0,4,72.6658750424097,0.930361373054346
Texas,TOM GREEN,451,C48451,119849,1556.11666236,2.0,7,77.01800443305935,0.44983773834693275
Texas,TRAVIS,453,C48453,1285769,1035.3745623,4.0,12,1241.83947222324,1.1590008521498714
Texas,TYLER,457,C48457,19755,945.06835605,2.0,9,20.903249879794764,0.9523120674166181
West Virginia,TYLER,95,C54095,8299,263.3282808,1.0,9,31.51579456178183,3.4177870955059224
Texas,UPSHUR,459,C48459,40809,598.56768894,2.0,18,68.17775291591234,3.007178692166978
West Virginia,UPSHUR,97,C54097,23791,358.33574673000004,1.0,18,66.393041210946,5.023221982249708
Texas,UPTON,461,C48461,3308,1254.03521334,1.0,5,2.6378844587541255,0.3987128867524374
Texas,UVALDE,463,C48463,24512,1574.36824272,2.0,2,15.569419742392148,0.12703508275450512
Texas,VAL VERDE,465,C48465,47488,3265.3042464900004,2.0,20,14.543208355254079,0.61250035188907
Texas,VAN ZANDT,467,C48467,59476,868.29603471,2.0,13,68.49737603588648,1.4971852318019438
Texas,VICTORIA,469,C48469,91218,897.80762292,3.0,33,101.60083036867695,3.6756203843170643
Texas,WALLER,473,C48473,56764,523.09121943,2.0,8,108.51644587315836,1.5293699650927821
Texas,WEBB,479,C48479,266380,3409.66931409,2.0,70,78.12487823942939,2.0529850126736457
Texas,WHARTON,481,C48481,41544,1105.41798237,3.0,7,37.58216408867375,0.6332446288771333
Texas,WILBARGER,487,C48487,12869,987.84689835,2.0,2,13.027322373026713,0.2024605233200204
Texas,WILLACY,489,C48489,19979,792.6894276600002,3.0,9,25.20407022328722,1.135375304117248
Texas,WINKLER,495,C48495,7780,849.76944117,1.0,3,9.155424545848756,0.3530369362152477
Texas,WISE,497,C48497,68550,931.8691629,2.0,21,73.56182898752728,2.253535242506306
Virginia,WISE,195,C51195,36104,409.56273033,1.0,21,88.15255228645843,5.12741967099387
Texas,YOAKUM,501,C48501,7671,807.80185512,2.0,4,9.49614060846699,0.49517093513059524
Texas,YOUNG,503,C48503,17845,940.25553414,2.0,11,18.97888324190704,1.1698947361220369
Texas,ZAPATA,505,C48505,13865,1068.69640878,1.0,13,12.973749968738058,1.2164352657309394
Utah,BOX ELDER,3,C49003,57579,6797.185084950001,2.0,8,8.471006641777144,0.11769577994445399
Utah,CACHE,5,C49005,133078,1184.71282722,3.0,2,112.32933158348217,0.16881728247115552
Utah,DAGGETT,9,C49009,927,727.90219242,1.0,4,1.2735227474972632,0.5495243786395958
Utah,DUCHESNE,13,C49013,19596,3283.13723634,1.0,4,5.968681352426612,0.12183468774089838
Utah,EMERY,15,C49015,9809,4517.01380676,1.0,6,2.171567415915401,0.1328311193342074
Utah,JUAB,23,C49023,11765,3440.17034907,2.0,1,3.419888786373761,0.029068327975977568
Utah,MILLARD,27,C49027,12968,6905.99340093,1.0,8,1.8777892255520627,0.11584140811548814
Utah,RICH,33,C49033,2507,1097.3849211,1.0,4,2.284522004810332,0.364502912614333
Utah,SALT LAKE,35,C49035,1185141,813.87108933,4.0,8,1456.1777848327788,0.9829566506147563
Utah,SANPETE,39,C49039,28408,1618.48082292,2.0,7,17.552262342378203,0.43250435228332657
Utah,TOOELE,45,C49045,72600,7359.54593868,2.0,28,9.864739021252914,0.3804582542631978
Utah,UINTAH,47,C49047,35592,4549.51972566,1.0,6,7.823243363306147,0.13188205265182312
Utah,UTAH,49,C49049,659138,2165.86959108,4.0,14,304.3294955128504,0.6463916413831254
Utah,WASATCH,51,C49051,34769,1219.75664616,1.0,2,28.50486620381097,0.16396713281262604
Utah,WEBER,57,C49057,262158,666.50238447,3.0,6,393.33392664223845,0.9002218356309671
Vermont,ADDISON,1,C50001,37314,815.91978078,1.0,4,45.73243703483779,0.4902442733005069
